"Algeria","Argentina","Austria","Bahamas, The","Bangladesh","Belgium","Belize","Benin","Bermuda","Bolivia","Botswana","Brazil","Burkina Faso","Burundi","Cameroon","Central African Republic","Chad","Chile","China","Colombia","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Denmark","Dominican Republic","Ecuador","Egypt, Arab Rep.","Fiji","Finland","France","Gabon","Ghana","Greece","Guatemala","Guyana","Haiti","Honduras","India","Indonesia","Iran, Islamic Rep.","Italy","Japan","Kenya","Korea, Rep.","Lesotho","Luxembourg","Madagascar","Malawi","Malaysia","Mexico","Nepal","Netherlands","Nicaragua","Niger","Nigeria","Norway","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Portugal","Puerto Rico","Rwanda","Senegal","Seychelles","Sierra Leone","Singapore","South Africa","Spain","St. Vincent and the Grenadines","Sudan","Suriname","Sweden","Thailand","Togo","Trinidad and Tobago","Turkiye","United Kingdom","United States","Uruguay","Zambia","Zimbabwe","GDP","Auto","Australia"
-0.204973472522816,-0.0567573987755894,-0.112041084838306,-0.251700121955253,-0.225054829650377,-0.079844644876687,-0.256745368670439,-0.254677430050943,-0.253806885075539,-0.249885220591404,-0.254649186974788,0.370803573707527,-0.255206454372321,-0.255656528181735,-0.244870154748624,-0.256125531110674,-0.25566355932159,-0.217362938243878,0.318738113920146,-0.184639867924268,-0.235699939856658,-0.253534645300399,-0.24587671494802,-0.242205754164487,-0.12356377962904,-0.243740595335752,-0.230523808851748,-0.190621518124377,-0.255564872959692,-0.162518697300411,0.739789047390663,-0.252812434785499,-0.249367997785946,-0.158386378644793,-0.242116241857178,-0.255762631314354,-0.249465717779371,-0.251704925811133,-0.000876244650428611,-0.107661677695847,-0.145227904062756,0.701024509373088,1.76216829458354,-0.239383842923149,-0.0513943634218518,-0.256583163737254,-0.243547906239709,-0.253169359330055,-0.255689328716591,-0.218570753621207,0.124130951641809,-0.252379088200991,0.0218950522379865,-0.252997645286715,-0.254670786395118,-0.172546709277301,-0.118468761021958,-0.200172122788925,-0.248098360115117,-0.252059360501716,-0.247739200079332,-0.203798110727602,-0.195202628604549,-0.174538944590605,-0.21544437889997,-0.255321133714758,-0.252073210581024,-0.256796226453382,-0.255449155146201,-0.221550438528562,-0.139586725385033,0.178239954734296,-0.256881348012525,-0.235011065864201,-0.255437659182874,-0.0688093760080824,-0.188292186814464,-0.255895607555866,-0.251804138698343,-0.0832701284347012,0.861571266356012,5.76205157188531,-0.241400813134069,-0.252706957403797,-0.247819703478302,1,0,0.117159815808136
-0.205494925483844,-0.0589406888478436,-0.107259315023285,-0.251574973671435,-0.22428008944503,-0.0714713156354474,-0.256708849385738,-0.254594306234013,-0.253672559244814,-0.249674768989949,-0.25416890978773,0.370426865030867,-0.255095641016856,-0.255582976914388,-0.245828418819049,-0.256108550004373,-0.255438302923319,-0.214442849621997,0.383363905121964,-0.181694384131675,-0.235599191030283,-0.253471345298254,-0.245490880924934,-0.242036273400056,-0.123582007468233,-0.243452172998393,-0.228957258312014,-0.186989908969882,-0.255550024262813,-0.157583003509981,0.787073412468178,-0.252259307772102,-0.248931787438449,-0.15415279421588,-0.241532296591163,-0.255812710118572,-0.249450379585348,-0.2516104032845,0.0237941230398576,-0.0992512176710653,-0.152032964028224,0.741213519268355,1.89668299677793,-0.238283730643228,-0.0267327720985845,-0.256537116068348,-0.242399389990869,-0.253034815506525,-0.255643920345196,-0.214739988404041,0.129023438702299,-0.252014306103481,0.03149707286188,-0.253510682160717,-0.254502601535539,-0.166344518215521,-0.118823191228493,-0.195829804121843,-0.249305238371553,-0.251912178482168,-0.247184380639421,-0.208832232809507,-0.191056166540485,-0.168354981368017,-0.212990452357783,-0.255240274147861,-0.252114409033126,-0.256778835124092,-0.255567343508358,-0.21754419914905,-0.134650356489448,0.200418509296354,-0.256847972086963,-0.235084261710961,-0.255306554980279,-0.0639904754095201,-0.179146537275557,-0.255814379694128,-0.252012446302196,-0.0792350249214472,0.92569950505837,6.01347423382375,-0.241168044283774,-0.252429880598109,-0.247117424877375,1,0,0.138708497260295
-0.203223487868507,-0.0731246481607877,-0.101433832638164,-0.25120204356373,-0.22334860146211,-0.0650314875589993,-0.256655559335089,-0.254666350269691,-0.253657264719968,-0.249392642507066,-0.253783713142897,0.390256728757621,-0.255052144523008,-0.255562255234726,-0.246033798679523,-0.256088580911685,-0.255356230611698,-0.210207983187972,0.410304651449539,-0.179118857964189,-0.235871636154184,-0.253376524240121,-0.244832063874412,-0.241591649136671,-0.12271989818491,-0.242850781753394,-0.228674018931785,-0.183538771415967,-0.255433352435274,-0.152519714845198,0.832433727853077,-0.251844076246421,-0.248515422559735,-0.150239884735736,-0.24091779726683,-0.255876910584075,-0.249673783960219,-0.251460151210756,0.0405009503181739,-0.0869582278981288,-0.145589085320844,0.775043038600655,2.00277577193401,-0.237400315101287,-0.0104377589650039,-0.256503424474754,-0.240957203706982,-0.252868410958649,-0.255624092062565,-0.210900666004222,0.144876257959156,-0.251793313244731,0.0442538598765107,-0.253573393531251,-0.254477566353849,-0.16460207180968,-0.117387242563161,-0.192790027326218,-0.249183176202683,-0.251986086124024,-0.246495430432992,-0.214777255859246,-0.186971006025534,-0.162637515807744,-0.211077523265976,-0.255240960337568,-0.251915558004567,-0.256740798638647,-0.255556020195073,-0.21352391553944,-0.131717024589651,0.22250389934698,-0.256844169766323,-0.233116298725374,-0.255230454033166,-0.058863726860139,-0.169641731794027,-0.255761432846079,-0.252054822020896,-0.0787192445827947,0.956187253871914,6.24377285545272,-0.240991967234971,-0.252477868519974,-0.246597393249661,1,0,0.15404823659912
-0.202792327600568,-0.077664055225054,-0.0946686038768595,-0.25129648466323,-0.221449971580868,-0.0590048238375976,-0.256602585261535,-0.2544462436046,-0.253656599740039,-0.24903448899771,-0.253557855165849,0.362096067414412,-0.255064603062067,-0.255507790055605,-0.246710595945393,-0.256110698332775,-0.255429865811493,-0.20864419098613,0.436471052163979,-0.175779112760899,-0.237267195021196,-0.253339104526425,-0.244395519642184,-0.241761809007606,-0.120737789448936,-0.24362898671249,-0.227627287127379,-0.179369321976807,-0.255335614857385,-0.151818955693993,0.864291940131888,-0.251570216569287,-0.248229042368889,-0.150239884735736,-0.240415160779307,-0.2559149956058,-0.249596498849635,-0.251302184812343,0.0569694654766678,-0.0746652381251922,-0.130426898637864,0.795539231115695,2.11217656235108,-0.23657371948162,0.0139281363002401,-0.256466241318378,-0.240097434816776,-0.252735430262119,-0.255539026969285,-0.20673712148167,0.16568232374048,-0.251546489723836,0.0568607735466638,-0.253575254692873,-0.254512122165485,-0.153706549708223,-0.114686821941944,-0.189921887314223,-0.248540496316933,-0.252140682581805,-0.246057411954734,-0.216886934368487,-0.184808644213094,-0.158905534509222,-0.212385335457896,-0.255286007554709,-0.251954386504073,-0.256714377609804,-0.255503677746391,-0.209242536926289,-0.132116011736436,0.24064059934423,-0.256832788027143,-0.234429231073442,-0.255315415304725,-0.0573670187308293,-0.159872960196773,-0.255764739380159,-0.251978402888622,-0.0621886197500128,0.965091890870378,6.36637195165599,-0.240944015304313,-0.252500193215224,-0.24586212137338,1,0,0.168753377091959
-0.203444241775138,-0.0612738522645754,-0.089077382980629,-0.2515399480737,-0.220206842724088,-0.0553734332072156,-0.256543500195794,-0.254333320158014,-0.253778955897627,-0.248608743335057,-0.253292278343739,0.368487963024833,-0.254878316535047,-0.255427306398736,-0.247106990639774,-0.256116266772923,-0.255285740078721,-0.204861067182981,0.50071405874274,-0.174150759126305,-0.238938882145499,-0.2532485745413,-0.244107261204155,-0.241755524262661,-0.118836693331599,-0.243501627138613,-0.226361718965448,-0.178494385695533,-0.255383752344746,-0.158017096124842,0.876045520885736,-0.251231078634097,-0.24775951758434,-0.146926468633502,-0.23980411172907,-0.255842089992822,-0.24945504458695,-0.251495245664491,0.0602889575252992,-0.0623020374161039,-0.114316189211682,0.811735003791446,2.19565331480446,-0.236278214545191,0.0431412865805692,-0.256420802252111,-0.238626103469663,-0.253011840933449,-0.255401136858107,-0.201927985102471,0.183502399419893,-0.251191656856232,0.0645191664284362,-0.253581961367739,-0.25452357683398,-0.153335916977961,-0.110293237591223,-0.186520710886946,-0.247732535340649,-0.251665457135063,-0.245670976853798,-0.215994092078748,-0.185123918320621,-0.154615241247263,-0.211354508764367,-0.255332082926622,-0.251817023483945,-0.256703222601112,-0.255465698178792,-0.206040403374228,-0.133388584954184,0.253312998214448,-0.256829543753893,-0.232725061754718,-0.255266732511302,-0.0596563003124662,-0.151550263842181,-0.255774215140592,-0.251818422652882,-0.0607844010269798,0.951603289867397,6.35920233490666,-0.240371631890538,-0.25250186195905,-0.245239443983847,1,0,0.167122323036744
-0.202478104209827,-0.0457295560636932,-0.0855594100163382,-0.251753359473202,-0.218197858251038,-0.0522848271216982,-0.256474286261687,-0.254250943116078,-0.253780950871167,-0.248468630637961,-0.253180665284361,0.365084082831789,-0.254873103428396,-0.255410225549699,-0.247417347202362,-0.256180649881374,-0.255139094248616,-0.199025634368967,0.608514849941736,-0.170794811399287,-0.240847741718282,-0.253147494560994,-0.242910085255213,-0.241793096006662,-0.11613087186914,-0.241973688980346,-0.225711425434811,-0.174977762941552,-0.255277933784477,-0.161281904655893,0.894172094305658,-0.251413007981812,-0.24739644412127,-0.146155498546144,-0.238966383811721,-0.255743068936066,-0.249861967988422,-0.251153707822964,0.0776904680084237,-0.0496438157541477,-0.109606655648278,0.820646391841463,2.21774275548601,-0.236444831226634,0.0617532606071543,-0.256372269082243,-0.238289606445251,-0.252963346223646,-0.255527069423061,-0.197024244313809,0.199105429769287,-0.2509482773053,0.0700070962359051,-0.253568298141336,-0.254471659201968,-0.14852984337735,-0.105044970113887,-0.181080713545504,-0.24696272997576,-0.250910263031219,-0.245476778164569,-0.216216373160329,-0.184823496526511,-0.15349861732039,-0.209265817300397,-0.255227172600171,-0.251747031873931,-0.256673483914008,-0.255779940528511,-0.202648918245505,-0.136032971847511,0.258056287035616,-0.256811115425481,-0.231120496364363,-0.255259325512052,-0.0619442316837926,-0.143016934679135,-0.255827726205749,-0.251283488718864,-0.0508974860275478,0.956457295934036,6.59222838136305,-0.239043340644998,-0.252581772064132,-0.24631040700679,1,0,0.168940381219979
-0.203625552563155,-0.0283807037826824,-0.084656119318541,-0.251736845287179,-0.21636408902603,-0.0542554590700316,-0.256434108416748,-0.254083588594659,-0.253680538997876,-0.248099342856915,-0.253105212496256,0.395725755620742,-0.25479538222216,-0.255516820770517,-0.248186847696514,-0.25617750555751,-0.255450052884834,-0.19519802220005,0.728697069689013,-0.166146037299861,-0.243039255989049,-0.253186397660969,-0.241901688145322,-0.241822595091655,-0.116115344450568,-0.24085834870179,-0.22509169571101,-0.172594641743328,-0.255238729504565,-0.161916503501879,0.886934967040795,-0.251187838300124,-0.246924925216514,-0.147931025104595,-0.238253526953685,-0.255630627443,-0.250255727933035,-0.250766252881176,0.0935959454673938,-0.036166016433652,-0.111776443617427,0.811458210677771,2.20638073572224,-0.236371812457931,0.0836840515772156,-0.256346078741625,-0.237498671138958,-0.252876091557765,-0.255372832229914,-0.191077953519205,0.207961459196569,-0.250710733667127,0.0741205119471744,-0.253582248090299,-0.25446314555077,-0.150739462550661,-0.100718221173542,-0.179744005338001,-0.246408658083837,-0.249780225209129,-0.244902101806767,-0.214071639570161,-0.183245775778564,-0.155615747087424,-0.207043287353986,-0.255380533075434,-0.251673968706262,-0.256645908922522,-0.255761541611595,-0.196406896371798,-0.134538964138823,0.252742534358216,-0.256798050087461,-0.229932713593616,-0.255383888981979,-0.0659759596712701,-0.133601243078105,-0.25602257651795,-0.2513225315224,-0.035118928337775,0.986668251633904,6.78071774072402,-0.238562985421185,-0.252273399437114,-0.246196764564437,1,0,0.186185267307072
-0.204106987087032,-0.0150311744416946,-0.0805129989804383,-0.251567382079533,-0.214778691597278,-0.0477089643790455,-0.25643275790129,-0.254022271589013,-0.253659924630229,-0.247678395709385,-0.252959614436103,0.433932656780035,-0.254764833287216,-0.255578164407036,-0.2480192179543,-0.25613139817346,-0.25528092607061,-0.192083300468899,0.857216838104299,-0.160856588408052,-0.243588345364588,-0.253402390048239,-0.241214036899947,-0.241698513832463,-0.108596698335943,-0.2404355276237,-0.223727914921295,-0.169236668700844,-0.255142862119855,-0.158143340788883,0.913912169046756,-0.250967648027985,-0.246588537859558,-0.145747059927185,-0.237492563421437,-0.255503677371033,-0.251075870266404,-0.250752792284885,0.116949858104837,-0.0195057714110517,-0.114244628065219,0.834445541215883,2.23306764251142,-0.235825597346641,0.11527154668875,-0.256299889989177,-0.236749013812831,-0.252877877659846,-0.255551589968715,-0.184994298130803,0.230941363577973,-0.250184272866521,0.083929114748591,-0.25346421828199,-0.254413894927751,-0.152670263294831,-0.0928113895946173,-0.176851854852677,-0.246103412370397,-0.249344177969738,-0.244252444751768,-0.208773276537222,-0.180014722505278,-0.154636169507077,-0.204947160418206,-0.256253818964266,-0.251676555990736,-0.256649683349977,-0.255787966461466,-0.189670527422887,-0.130616603186505,0.264893076943383,-0.256802047874537,-0.229659162437513,-0.255324912828523,-0.0584640646081988,-0.123723779550847,-0.255858383374226,-0.25111577949112,-0.0454824675768518,1.03450620293877,7.06426190595184,-0.237211896114887,-0.252691309246044,-0.245188122217198,1,0,0.203832516066728
-0.202092553030822,-0.0219192723412647,-0.0758014401015693,-0.25132431316271,-0.212610353255101,-0.0427152115452593,-0.256428368724701,-0.253835099501582,-0.253507777548466,-0.247236762348168,-0.252667228962116,0.463124203695394,-0.254630289910605,-0.255700157583535,-0.247755885118942,-0.256060327667096,-0.25525820378163,-0.186273622400104,0.979275850183322,-0.155848658366004,-0.243493634564629,-0.253254291717915,-0.240553373706192,-0.240599726243202,-0.104099822896461,-0.239487029791202,-0.222975776105747,-0.165156333142185,-0.255093471644752,-0.153969840718792,0.938580511421577,-0.250661714895471,-0.246155502426965,-0.143408495669211,-0.236521365503493,-0.255422429324326,-0.250477790202909,-0.250358800343085,0.145284021472959,2.56958370579775e-05,-0.110814418771118,0.865952698813937,2.29858659783371,-0.23488738673207,0.151075748600315,-0.256272950619388,-0.236457282286878,-0.252806695196068,-0.255289467409896,-0.177905018894952,0.200236230904421,-0.249943763148448,0.0945559449982365,-0.253248181557188,-0.254347436613563,-0.152746550177381,-0.0859833760538693,-0.172868734436382,-0.245910463730177,-0.249601697818233,-0.243374619416716,-0.205190222352416,-0.17644881707496,-0.150247310892444,-0.2025738931912,-0.255949249276824,-0.251378959633219,-0.256653553952508,-0.255894404445568,-0.184830922683219,-0.126694917339342,0.279287669064782,-0.256777471520033,-0.228012401691577,-0.255324912828523,-0.0506463469097746,-0.112891717333989,-0.255759518125664,-0.250887081728118,-0.0288093955563007,1.06720829666171,7.26078501666093,-0.237500063651358,-0.25256302442975,-0.245169269184049,1,0,0.22175048199366
-0.199836490773372,-0.00892012257587973,-0.071541526571599,-0.251079594666272,-0.210597286533919,-0.039881795208447,-0.256421278517195,-0.253693116703797,-0.253413882058826,-0.246805786750518,-0.252407729795095,0.479036432205918,-0.25435622189332,-0.255813623560151,-0.24736124489324,-0.256102654835609,-0.255217008415433,-0.181454046696387,1.10195595900523,-0.153766634067045,-0.243633040278779,-0.253088499334466,-0.240329668617206,-0.239322937502113,-0.0996623567106457,-0.238433052395739,-0.222384510639427,-0.160568993611892,-0.25499627112449,-0.150187226533622,0.955478393458844,-0.250427653912136,-0.24565093553701,-0.140153813715489,-0.235912148125609,-0.255287499533051,-0.250202814196194,-0.250232341815857,0.175663078356499,0.0201296522568657,-0.10152362162382,0.880183915487752,2.37867432240746,-0.233965498931462,0.183285015559885,-0.256225625909352,-0.236168423321885,-0.252713810485343,-0.255155644216562,-0.169981309687145,0.231214106060716,-0.249561473723798,0.106860411558813,-0.253002639291363,-0.254344650867751,-0.148367143034921,-0.0773791608495156,-0.168785698457101,-0.245453209837859,-0.249020372573216,-0.243158320545882,-0.203736764335978,-0.171721055672364,-0.146502502595971,-0.201311890938074,-0.255800222394042,-0.251263022583381,-0.256630690986263,-0.255872936306186,-0.179430081440784,-0.121086818814229,0.293559392047916,-0.256773079601369,-0.226289576758004,-0.255306977112056,-0.0473855890096547,-0.10473982258369,-0.255639437175741,-0.250442503858634,-0.0119607961953704,1.0924707315732,7.54439669240428,-0.236405756545308,-0.252279741164985,-0.243931247447811,1,0,0.240219333727321
-0.199206388901391,0.0112115131552955,-0.0676562964028226,-0.250664376489444,-0.208508532994705,-0.031640786577647,-0.256396293975144,-0.253496682661736,-0.253243470416875,-0.246294874286617,-0.252015517681624,0.504022074003731,-0.254181734468719,-0.255834370814147,-0.24691950414102,-0.256048816630696,-0.255109510637082,-0.17586080048469,1.22749176263407,-0.150220981791387,-0.244390523841082,-0.253113679157435,-0.239410285349383,-0.237605873849774,-0.0945281820045562,-0.236772801672935,-0.220881271319386,-0.155266042616976,-0.255042959757201,-0.143414571615609,0.983805805775414,-0.250043709598169,-0.245169716285265,-0.13490892176393,-0.234986684628521,-0.255174332611142,-0.250015765158154,-0.249915711357262,0.19319015839851,0.0331598568593946,-0.0994220192753573,0.900997407425784,2.40453760090717,-0.233855544968658,0.21046002337635,-0.256192558048381,-0.235032965050798,-0.252551124257338,-0.255081205170409,-0.163600890864364,0.264649363982318,-0.249179949641559,0.122617365883616,-0.252839378164737,-0.254302281266179,-0.145172545440021,-0.0678804313143836,-0.167889833916012,-0.244699517699864,-0.249336554331945,-0.242566058435999,-0.200279324191388,-0.167292365853568,-0.141634319321071,-0.198588480611299,-0.255617646660821,-0.251084688641841,-0.2565723435552,-0.255946138065517,-0.172969325104522,-0.117549942905589,0.313948242843262,-0.256760972715877,-0.220643984973914,-0.255203721358973,-0.0409450858280514,-0.108935601123906,-0.255426789274938,-0.249940279706437,0.00661674746829418,1.15140066057971,7.89140074223071,-0.234635298366491,-0.252095191215682,-0.243577751197951,1,0,0.259679239828968
-0.196252870048421,0.0215426473469177,-0.0608708144868587,-0.250955043380643,-0.205991982856456,-0.0272174976000931,-0.256367933143097,-0.253353222738597,-0.25309234495014,-0.245750516642775,-0.251992877688637,0.506600975696993,-0.253967125171406,-0.255773375519061,-0.246437547874276,-0.255998540821342,-0.254969855366936,-0.172463671343199,1.34397440613028,-0.149612036941303,-0.244597245493305,-0.252963997526619,-0.238143209214517,-0.236773874579078,-0.0909210951597652,-0.235406695482838,-0.219697572167908,-0.149587058050556,-0.255015977955028,-0.137209680133207,1.02834249287084,-0.249797660776642,-0.244608077589277,-0.130149430419034,-0.233881527158829,-0.255206976915863,-0.249860795210598,-0.249657115095454,0.221038921159969,-0.00494375321113721,-0.0961423584308889,0.921966173549537,2.37072833472953,-0.233090144612249,0.186476237629009,-0.2561783205215,-0.233558864510103,-0.252372217436416,-0.255001848059486,-0.170482912817536,0.29159348583567,-0.248940492577824,0.140327399422715,-0.25268055145012,-0.254021432381322,-0.142283095375319,-0.0629143577919649,-0.165614054437481,-0.24378777932687,-0.249629864007337,-0.242556157293159,-0.200501870841784,-0.167754137779796,-0.136081579418693,-0.195351346817777,-0.255484692592463,-0.250728786571722,-0.256526449339182,-0.25592521155355,-0.174813037283658,-0.116851884175005,0.339035825519526,-0.256746349877318,-0.219072479704449,-0.25515968182539,-0.0316245840539197,-0.120248338211341,-0.255465696126472,-0.24935708204377,0.0129573350869125,1.19587658821116,8.25656512073482,-0.233619307994488,-0.252114568367394,-0.24318707242719,1,0,0.283521253493696
-0.194305169511666,0.0121087279066949,-0.0538915773913225,-0.250203256791758,-0.203604295386708,-0.0190723539013463,-0.256300744982852,-0.253152103305408,-0.252956154935346,-0.245701988454507,-0.251497373149696,0.510172281968553,-0.253734074818464,-0.255786961096894,-0.245955698428746,-0.255958223209316,-0.254984527270652,-0.172695232411468,1.46664776390063,-0.154131865956065,-0.245131919938504,-0.253071274605669,-0.237343437285371,-0.23653648149273,-0.0860218570477216,-0.23411700467818,-0.221471093464891,-0.143077694143112,-0.254830957599879,-0.131958037130094,1.07231884268737,-0.250451602148872,-0.244057620179301,-0.12624799772653,-0.232987587044142,-0.255150393455246,-0.249664093891031,-0.249712004724663,0.263335609350096,-0.00294881747721291,-0.0929180562091554,0.941132408908627,2.36195196771057,-0.232536198055624,0.237342710660569,-0.256173845115754,-0.231632822981159,-0.252149179674699,-0.254937454159479,-0.165165784614359,0.306702339211381,-0.248579632789283,0.160335490910469,-0.252368299946348,-0.254028232342218,-0.141612040850946,-0.0590054989427529,-0.162264857762016,-0.243265588151857,-0.249490908651111,-0.24275509026058,-0.199655503091358,-0.164763421941798,-0.131353142910942,-0.192022283561671,-0.25541359188932,-0.250327302293331,-0.256515366443737,-0.255948829789434,-0.170106204140876,-0.113485809870657,0.365806445347964,-0.25673626393261,-0.217891495406666,-0.255187105041693,-0.0220475423207725,-0.11399011342167,-0.255424678082045,-0.248734243826635,0.00414451238956971,1.23967065963576,8.66473369763182,-0.234075006838114,-0.251881876875373,-0.243301006427206,1,0,0.31031685221288
-0.191918263626684,0.00998417198295219,-0.0470311588031199,-0.249916327901096,-0.200771631757714,-0.010225100841083,-0.256194391864869,-0.252919764160219,-0.252568344385294,-0.245415684387844,-0.251385642601768,0.54383977606358,-0.253670161166661,-0.255798370423977,-0.245527893913428,-0.255987107075706,-0.255003299268229,-0.168498103660941,1.6129970594675,-0.151119546753097,-0.24596030255004,-0.252764658945219,-0.236578396541951,-0.236591186282198,-0.0796110584929517,-0.23304473047073,-0.221081894716361,-0.135813562672037,-0.254869845483659,-0.124731711547717,1.12448421803773,-0.250577137261868,-0.243574368270321,-0.121117873651373,-0.232116734714289,-0.255177234327867,-0.249599236294373,-0.24917197710267,0.283326148103813,0.00955615531448924,-0.0833200862161937,0.986512977448184,2.43436374666852,-0.232388779230116,0.28214471408203,-0.256137235259553,-0.22986459474353,-0.251927704866479,-0.254903079458979,-0.157019965810457,0.334569329812033,-0.248050224121088,0.177850419059685,-0.252173466931015,-0.254065577325149,-0.13581896351328,-0.0526554598519603,-0.158223678302365,-0.242889430244886,-0.249681204561487,-0.243087479343035,-0.198107237015262,-0.160716166535748,-0.126553820361883,-0.189892359029582,-0.255270876907589,-0.250063314799727,-0.256506233226124,-0.255871015991175,-0.162241904186736,-0.107453070202858,0.398484235285315,-0.256729999251722,-0.215402202817966,-0.255146546141008,-0.0108428220581865,-0.107613070124665,-0.255437948692269,-0.248155617381312,0.0222582588115403,1.30092970142807,9.0284803553098,-0.234519729931493,-0.251677789451061,-0.243723709232274,1,0,0.332453550255309
-0.189962257065971,-0.00179168724102129,-0.0443685440705996,-0.249727259854423,-0.197910740003443,-0.00750982790644898,-0.256147799070087,-0.252695840824589,-0.252239713607838,-0.245218632779165,-0.25137127759883,0.554972260074549,-0.253442109699377,-0.255771231470151,-0.24502668659854,-0.255936594124865,-0.254756708383169,-0.165703168317981,1.76888559087882,-0.14934064466887,-0.246194643631128,-0.252599100375664,-0.235861307256616,-0.237033346802652,-0.0781501309368731,-0.23245263260448,-0.219634798730907,-0.131525294725544,-0.254824872744119,-0.121276523362869,1.15189348734309,-0.250437464276287,-0.243032603692553,-0.115498973443775,-0.231533550233725,-0.255132983159619,-0.249625008351314,-0.248955578407413,0.309397358991356,0.0192729438147845,-0.0791621135646743,1.01078300778138,2.44475361500865,-0.231454019576896,0.308312465006781,-0.256102287340092,-0.229026713488873,-0.251617284138521,-0.255013294948745,-0.156501485051183,0.332176082036479,-0.247614957509839,0.187971595548008,-0.25202705276932,-0.25384368807325,-0.128640570396929,-0.0484137741611832,-0.15470908086385,-0.242807716670642,-0.249690225132269,-0.243204505584577,-0.197742611059448,-0.157776758689553,-0.124016100083094,-0.185647799921137,-0.255114116469093,-0.249759177008783,-0.256520138400629,-0.255950173405992,-0.163257937445469,-0.103411890743206,0.42427190200763,-0.256723207670704,-0.212690494250873,-0.255063724814395,-0.00727286599693716,-0.102464043105159,-0.255424110527892,-0.247781998207953,0.00619413164107366,1.33454318711067,9.11712166220125,-0.235388455339178,-0.251388514979098,-0.243530876017483,1,0,0.344489324964075
-0.186201386148487,-0.029608720060181,-0.0408552968423959,-0.249527351606465,-0.195641233859905,-0.00324923927132334,-0.256098167614848,-0.252490496216081,-0.252311811593194,-0.244922854196287,-0.251022449235296,0.579768872428877,-0.253282078530327,-0.255711325700946,-0.244485333661414,-0.255893850640606,-0.254556165204889,-0.162775237259427,1.95393191394774,-0.146642249363119,-0.245872634518622,-0.252392028169013,-0.235134975861367,-0.237581776744251,-0.0773150258597617,-0.231343877155786,-0.21809917593167,-0.128523102099906,-0.254751477258637,-0.118957537154399,1.1678934795238,-0.250454102227312,-0.242398739217179,-0.109943533120775,-0.230551271241703,-0.255110494861411,-0.249546190483335,-0.248649115416593,0.330947390653825,0.0317090558806456,-0.0647857492824686,1.01399650832062,2.44588779166956,-0.231313671016962,0.351992443660127,-0.256094931755501,-0.22812063683058,-0.25229987121557,-0.254977506763703,-0.151077690233468,0.331941145442433,-0.247603539673057,0.188939021235559,-0.251988666503522,-0.253682618283273,-0.108945727701236,-0.0453953790118175,-0.152140305747917,-0.24248870832224,-0.249702028672154,-0.243207483787341,-0.194504530739469,-0.154084608595194,-0.122989940247032,-0.184992947920492,-0.25484969896456,-0.249754121418342,-0.256512881499196,-0.255641537548048,-0.159575238823284,-0.0977241298097669,0.442877800087818,-0.256702091598121,-0.210021939794673,-0.255006191590866,-0.00178426108431294,-0.0929538367823865,-0.255359273315359,-0.247040988571101,0.023171676086667,1.36272207629308,9.27610892627543,-0.237068622588957,-0.251130321834055,-0.24473936093035,1,0,0.368514967231045
-0.18109556585892,-0.00950341343006268,-0.038819179693998,-0.249623343450186,-0.19272747823476,-0.00061430385017053,-0.256002956251421,-0.252331127961813,-0.252147870154326,-0.244592189273666,-0.250740453163151,0.58931485932488,-0.252982743361171,-0.255728545469071,-0.243796428650575,-0.255959949952776,-0.254178949415566,-0.158319543234418,2.17587948480559,-0.142313475107307,-0.245245361112432,-0.252353589614971,-0.234185908348135,-0.238505055383673,-0.0766142667085558,-0.231690727611089,-0.217036728081611,-0.12441643744019,-0.25472780722396,-0.116188930912496,1.17962005607144,-0.250304331614261,-0.241633312557998,-0.101415604798971,-0.229871050302907,-0.255123189867528,-0.249282615684888,-0.248264010081758,0.377171840637513,0.0455156314117745,-0.048169386094963,1.01575853277597,2.48737975451456,-0.230556951236902,0.371162729650149,-0.256048260135441,-0.227361073477901,-0.251828375320423,-0.254855350419688,-0.144938959056286,0.340461647607529,-0.247228171593885,0.189633029335212,-0.251859357549332,-0.253608039062337,-0.0980596570719532,-0.0434679537934236,-0.146075161032663,-0.241873453771272,-0.249541529013883,-0.242606424947243,-0.191896645170413,-0.148843767274566,-0.124238209679189,-0.18495446692664,-0.254799731218515,-0.249342162683635,-0.25654853399168,-0.255503987897801,-0.155139122847779,-0.0930240477185382,0.463752051489827,-0.256674229494944,-0.207060128586599,-0.254873117288305,0.00411345755242571,-0.0811523235625115,-0.25524105145651,-0.245585698757415,0.0393255922427891,1.41331445663158,9.54264044158958,-0.236907164293516,-0.25071444564776,-0.246843201856621,1,0,0.38798094927909
